,Ag,Al,Ar,Au,B,Ba,Be,Bi,Br,C,Ca,Cd,Ce,Cl,Co,Cr,Cs,Cu,Dy,Er,Eu,F,Fe,Ga,Gd,Ge,Ho,I,In,K,La,Li,Lu,Mg,Mn,Mo,N,Na,Nb,Nd,Ni,P,Pb,Pd,Pr,Pt,Rb,Re,Rh,Ru,S,Sb,Sc,Si,Sm,Sn,Sr,Ta,Tb,Te,Th,Ti,Tm,V,W,Y,Yb,Zn,Zr,Metal_1 AN,Metal_1 AW,Metal_1 group,Metal_1 period,Metal_1 atomic radius,Metal_1 electronegativity,Metal_1 m. p.,Metal_1 b. p.,Metal_1 delta_fus H ,Metal_1 density,Metal_1 ionization enegy ,Metal_2 AN,Metal_2 AW,Metal_2 group,Metal_2 period,Metal_2 atomic radius,Metal_2 electronegativity,Metal_2 m. p.,Metal_2 b. p.,Metal_2 delta_fus H ,Metal_2 density,Metal_2 ionization enegy ,Metal_3 AN,Metal_3 AW,Metal_3 group,Metal_3 period,Metal_3 atomic radius,Metal_3 electronegativity,Metal_3 m. p.,Metal_3 b. p.,Metal_3 delta_fus H ,Metal_3 density,Metal_3 ionization enegy ,Metal_4 AN,Metal_4 AW,Metal_4 group,Metal_4 period,Metal_4 atomic radius,Metal_4 electronegativity,Metal_4 m. p.,Metal_4 b. p.,Metal_4 delta_fus H ,Metal_4 density,Metal_4 ionization enegy ,Promotor_B,Promotor_Br,Promotor_Cl,Promotor_F,Promotor_P,Promotor_S,Support_Si,Support_La,Support_Ti,Support_Dy,Support_Pr,Support_Mg,Support_Ca,Support_Zn,Support_Y,Support_Nd,Support_Ce,Support_Sm,Support_Al,Support_Tb,Support_C,Support_Yb,Support_Zr,Support_Co,"Temperature, K","p(CH4), bar","p(O2), bar",p(CH4)/p(O2),"P total, bar","Contact time, s",Impregnation,Mech. mixing,Precipitation,Pyrolysis,Sol-gel,Therm.decomp.,"Y(C2),%"
1068,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,78.9,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,946.8000000000001,1917.6645,157.8,236.70000000000002,114.405,97.04700000000001,72824.70000000001,107540.70000000001,669.0720000000001,137.286,603.2851800000001,760.0,1752.4,40.0,100.0,43.8,19.8,21000.0,33100.0,148.6,52.800000000000004,113.898,46.2,105.556,6.6000000000000005,5.5,2.09,1.4300000000000002,3185.6000000000004,5403.200000000001,41.228,11.22,7.80164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,1123.0,0.95,0.05,19.0,1.0,0.05,0,0,1,0,0,0,5.5
1069,0.0,0.0,0,0.0,0.0,20.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.8,0,79.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,950.4000000000001,1924.9560000000001,158.4,237.60000000000002,114.84,97.416,73101.6,107949.6,671.6160000000001,137.808,605.5790400000001,1120.0,2746.54,40.0,120.0,50.599999999999994,19.4,20000.0,42860.0,142.4,72.4,104.23400000000001,2.4000000000000004,5.5528,0.8,1.6,1.336,0.776,362.952,1292.0,2.4000000000000004,0.4272,4.31336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,1123.0,0.95,0.05,19.0,1.0,0.05,0,0,1,0,0,0,8.6
1070,0.0,0.0,0,0.0,0.0,20.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,78.4,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,940.8000000000001,1905.5120000000002,156.8,235.20000000000002,113.68,96.432,72363.20000000001,106859.20000000001,664.8320000000001,136.416,599.46208,1120.0,2746.54,40.0,120.0,50.599999999999994,19.4,20000.0,42860.0,142.4,72.4,104.23400000000001,17.6,36.78368,1.6,4.800000000000001,3.04,1.616,593.392,1849.6000000000001,4.16,1.552,8.22256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,1123.0,0.95,0.05,19.0,1.0,0.05,0,0,1,0,0,0,8.6
1071,0.0,0.0,0,0.0,0.0,20.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,0.0,0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,936.0,1895.79,156.0,234.0,113.1,95.94,71994.0,106314.0,661.44,135.72,596.4036,1120.0,2746.54,40.0,120.0,50.599999999999994,19.4,20000.0,42860.0,142.4,72.4,104.23400000000001,114.0,277.811,6.0,12.0,3.9,2.16,2386.0,7486.0,12.4,12.3,11.1538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,1123.0,0.95,0.05,19.0,1.0,0.05,0,0,1,0,0,0,8.3
1072,0.0,0.0,0,0.0,0.0,20.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,936.0,1895.79,156.0,234.0,113.1,95.94,71994.0,106314.0,661.44,135.72,596.4036,1120.0,2746.54,40.0,120.0,50.599999999999994,19.4,20000.0,42860.0,142.4,72.4,104.23400000000001,124.0,300.72,6.0,12.0,4.76,2.14,2690.0,4152.0,17.24,15.04,11.2874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,1123.0,0.95,0.05,19.0,1.0,0.05,0,0,1,0,0,0,8.4
1073,0.0,0.0,0,0.0,0.0,20.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,936.0,1895.79,156.0,234.0,113.1,95.94,71994.0,106314.0,661.44,135.72,596.4036,1120.0,2746.54,40.0,120.0,50.599999999999994,19.4,20000.0,42860.0,142.4,72.4,104.23400000000001,80.0,182.44799999999998,8.0,10.0,4.12,2.44,4256.0,9364.0,42.0,13.04,13.2678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,1123.0,0.95,0.05,19.0,1.0,0.05,0,0,1,0,0,0,7.6
1074,0.0,0.0,0,0.0,0.0,50.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,50.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2950.0,7045.385,150.0,300.0,123.50000000000001,53.5,60400.0,178150.0,344.5,338.5,273.65,2800.0,6866.35,100.0,300.0,126.49999999999999,48.5,50000.0,107150.0,356.0,181.0,260.58500000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,1023.0,0.1,0.05,2.0,1.0,0.5,0,0,0,0,0,1,7.0
1075,0.0,0.0,0,0.0,0.0,45.5,0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0,45.5,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2684.5,6411.30035,136.5,273.0,112.385,48.685,54964.0,162116.5,313.495,308.03499999999997,249.0215,2548.0,6248.3785,91.0,273.0,115.115,44.135,45500.0,97506.5,323.96,164.71,237.13235000000003,76.5,159.5385,76.5,13.5,3.555,12.735,772.1999999999999,1075.9950000000001,28.8,32.306160937499996,58.3542,49.5,103.4541,4.5,13.5,8.549999999999999,4.545,1668.915,5202.0,11.700000000000001,4.365,23.12595,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,1023.0,0.1,0.05,2.0,1.0,0.5,0,0,0,0,0,1,13.9
1076,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,50.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2950.0,7045.385,150.0,300.0,123.50000000000001,53.5,60400.0,178150.0,344.5,338.5,273.65,1000.0,2003.9,100.0,200.0,97.0,52.0,55750.0,87850.0,426.99999999999994,77.0,305.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,1023.0,0.1,0.05,2.0,1.0,0.5,0,0,0,0,0,1,1.8
1077,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,45.5,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0,45.5,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,910.0,1823.5490000000002,91.0,182.0,88.27,47.32,50732.5,79943.5,388.56999999999994,70.07000000000001,278.1506,2684.5,6411.30035,136.5,273.0,112.385,48.685,54964.0,162116.5,313.495,308.03499999999997,249.0215,49.5,103.4541,4.5,13.5,8.549999999999999,4.545,1668.915,5202.0,11.700000000000001,4.365,23.12595,76.5,159.5385,76.5,13.5,3.555,12.735,772.1999999999999,1075.9950000000001,28.8,32.306160937499996,58.3542,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,1023.0,0.1,0.05,2.0,1.0,0.5,0,0,0,0,0,1,14.1
1078,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,50.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,50.0,0.0,0.0,0.0,1950.0,4445.295,150.0,250.0,106.0,55.50000000000001,89950.0,180450.0,570.0,223.5,310.855,2850.0,6945.275,150.0,300.0,97.5,54.0,59650.0,187150.0,310.0,307.5,278.845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,1023.0,0.1,0.05,2.0,1.0,0.5,0,0,0,0,0,1,9.7
1079,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,45.5,0.0,0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,45.5,0.0,0.0,0.0,1774.5,4045.2184500000003,136.5,227.5,96.46000000000001,50.505,81854.5,164209.5,518.7,203.385,282.87805000000003,2593.5,6320.20025,136.5,273.0,88.725,49.14,54281.5,170306.5,282.1,279.825,253.74895,49.5,103.4541,4.5,13.5,8.549999999999999,4.545,1668.915,5202.0,11.700000000000001,4.365,23.12595,76.5,159.5385,76.5,13.5,3.555,12.735,772.1999999999999,1075.9950000000001,28.8,32.306160937499996,58.3542,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,1023.0,0.1,0.05,2.0,1.0,0.5,0,0,0,0,0,1,20.6
1080,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,1149.49,50.0,150.0,95.0,50.5,18543.5,57800.0,130.0,48.5,256.955,2050.0,4645.320000000001,250.0,250.0,99.0,61.5,137500.0,250850.0,1500.0,428.5,337.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,1023.0,0.1,0.05,2.0,1.0,0.5,0,0,0,0,0,1,6.2
1081,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,13.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,40.9,45.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1865.5,4227.2412,227.5,227.5,90.09,55.964999999999996,125125.0,228273.5,1365.0,389.935,307.52995,449.9,940.2828199999999,40.9,122.69999999999999,77.71,41.309,15168.583,47280.4,106.34,39.672999999999995,210.18919,231.2,482.16080000000005,231.2,40.8,10.744,38.488,2333.7599999999998,3251.896,87.04,97.63639749999999,176.35935999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,1023.0,0.1,0.05,2.0,1.0,0.5,0,0,0,0,0,1,20.7
1082,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,50.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2050.0,4645.320000000001,250.0,250.0,99.0,61.5,137500.0,250850.0,1500.0,428.5,337.945,950.0,1954.9150000000002,50.0,200.0,121.50000000000001,45.5,16826.5,51600.0,116.5,44.5,217.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,1023.0,0.1,0.05,2.0,1.0,0.5,0,0,0,0,0,1,3.5
1083,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,45.5,0.0,0.0,0,0.0,0.0,0.0,0.0,4.5,45.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1865.5,4227.2412,227.5,227.5,90.09,55.964999999999996,125125.0,228273.5,1365.0,389.935,307.52995,864.5,1778.9726500000002,45.5,182.0,110.56500000000001,41.405,15312.114999999998,46956.0,106.015,40.495,197.50185,49.5,103.4541,4.5,13.5,8.549999999999999,4.545,1668.915,5202.0,11.700000000000001,4.365,23.12595,76.5,159.5385,76.5,13.5,3.555,12.735,772.1999999999999,1075.9950000000001,28.8,32.306160937499996,58.3542,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,1023.0,0.1,0.05,2.0,1.0,0.5,0,0,0,0,0,1,17.1
1084,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1100.0,2393.35,200.0,200.0,88.0,66.0,97050.0,178000.0,707.5,225.5,341.40500000000003,4100.0,10360.0,700.0,300.0,77.0,77.5,30030.5,101100.0,239.1,565.0,370.835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,1023.0,0.1,0.05,2.0,1.0,0.5,0,0,0,0,0,1,0.0
1085,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,45.5,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.5,0,0.0,0.0,0.0,0.0,0.0,0.0,3731.0,9427.6,637.0,273.0,70.07000000000001,70.525,27327.755,92001.0,217.581,514.15,337.45984999999996,1001.0,2177.9485,182.0,182.0,80.08,60.06,88315.5,161980.0,643.825,205.20499999999998,310.67855000000003,49.5,103.4541,4.5,13.5,8.549999999999999,4.545,1668.915,5202.0,11.700000000000001,4.365,23.12595,76.5,159.5385,76.5,13.5,3.555,12.735,772.1999999999999,1075.9950000000001,28.8,32.306160937499996,58.3542,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,1023.0,0.1,0.05,2.0,1.0,0.5,0,0,0,0,0,1,17.4
1086,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,45.5,0,0.0,0.0,0.0,0.0,4.5,45.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1865.5,4227.2412,227.5,227.5,90.09,55.964999999999996,125125.0,228273.5,1365.0,389.935,307.52995,136.5,315.8155,45.5,91.0,75.985,44.135,20642.895,73482.5,136.5,24.297,245.32235,49.5,103.4541,4.5,13.5,8.549999999999999,4.545,1668.915,5202.0,11.700000000000001,4.365,23.12595,76.5,159.5385,76.5,13.5,3.555,12.735,772.1999999999999,1075.9950000000001,28.8,32.306160937499996,58.3542,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,1023.0,0.1,0.05,2.0,1.0,0.5,0,0,0,0,0,1,12.8
1087,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,45.5,0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,136.5,315.8155,45.5,91.0,75.985,44.135,20642.895,73482.5,136.5,24.297,245.32235,3321.5,8233.12945,227.5,273.0,91.0,60.515,149695.0,260760.5,1663.935,746.1999999999999,343.5068,49.5,103.4541,4.5,13.5,8.549999999999999,4.545,1668.915,5202.0,11.700000000000001,4.365,23.12595,76.5,159.5385,76.5,13.5,3.555,12.735,772.1999999999999,1075.9950000000001,28.8,32.306160937499996,58.3542,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,1023.0,0.1,0.05,2.0,1.0,0.5,0,0,0,0,0,1,20.8
1088,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,45.5,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.5,0,0.0,0.0,0.0,0.0,0.0,0.0,3731.0,9427.6,637.0,273.0,70.07000000000001,70.525,27327.755,92001.0,217.581,514.15,337.45984999999996,1001.0,2177.9485,182.0,182.0,80.08,60.06,88315.5,161980.0,643.825,205.20499999999998,310.67855000000003,49.5,103.4541,4.5,13.5,8.549999999999999,4.545,1668.915,5202.0,11.700000000000001,4.365,23.12595,76.5,159.5385,76.5,13.5,3.555,12.735,772.1999999999999,1075.9950000000001,28.8,32.306160937499996,58.3542,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,1023.0,0.1,0.05,2.0,1.0,13.2,0,0,0,0,0,1,28.2
